[00:00:00] , "Team 1" , "0" , "NELS" , "EV_PlayerJoinedMatch" , "NELS" , ""
[00:00:37] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:37] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:37] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:37] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:37] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:37] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:37] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:37] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:37] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:39] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-16.39, 1.00, -14.98)" , ""
[00:00:39] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:39] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:39] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:39] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:39] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:39] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:39] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:39] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:39] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:39] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:39] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:41] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-18.51, 1.80, -16.91)" , ""
[00:00:41] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:41] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:41] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:41] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:41] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:41] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:41] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:41] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:41] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:41] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:41] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:41] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:41] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:42] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:43] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-12.55, 0.89, -23.06)" , ""
[00:00:43] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:43] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:43] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:43] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:43] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:43] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:43] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:43] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:43] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:43] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:43] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:45] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-2.08, 0.98, -27.43)" , ""
[00:00:45] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:45] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:45] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:45] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:45] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:45] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:45] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:45] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:45] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:45] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:45] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:46] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:46] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:47] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-8.18, 0.02, -25.63)" , ""
[00:00:47] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:47] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:47] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:47] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:47] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:47] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:47] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:47] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:47] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:47] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:47] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:47] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:49] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-21.32, 1.04, -28.31)" , ""
[00:00:49] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:49] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:49] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:49] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:49] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:49] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:49] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:49] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:49] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:49] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:49] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:51] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-24.91, 0.04, -22.55)" , ""
[00:00:51] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:51] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:51] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:51] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:51] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:51] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:51] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:51] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:51] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:51] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:51] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:51] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:51] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:52] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:53] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-20.54, 1.34, -13.03)" , ""
[00:00:53] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.31, 1.00, 45.59)" , ""
[00:00:53] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:53] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:00:53] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:00:53] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.61, 1.00, 44.25)" , ""
[00:00:53] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.86, 1.00, 45.73)" , ""
[00:00:53] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:53] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:53] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:53] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:53] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:55] , "Team 1" , "0" , "NELS" , "EV_RoundStarted" , "1" , ""
[00:00:55] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-22.69, 1.54, -21.04)" , ""
[00:00:55] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.10, 1.00, 45.19)" , ""
[00:00:55] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:00:55] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.39, 1.00, 45.50)" , ""
[00:00:55] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.99, 1.00, 44.31)" , ""
[00:00:55] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(4.38, 1.00, 43.72)" , ""
[00:00:55] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.61, 1.00, 45.23)" , ""
[00:00:55] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:55] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:55] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:55] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:55] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:56] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:00:56] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "0" , ""
[00:00:57] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-17.99, 0.60, -32.41)" , ""
[00:00:57] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-0.11, 1.00, 44.33)" , ""
[00:00:57] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.21, 1.00, 43.74)" , ""
[00:00:57] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.46, 1.00, 44.68)" , ""
[00:00:57] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-1.26, 1.00, 43.42)" , ""
[00:00:57] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(3.98, 1.00, 42.99)" , ""
[00:00:57] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(2.46, 1.00, 44.46)" , ""
[00:00:57] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:57] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:57] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:57] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:57] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:00:57] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "0" , ""
[00:00:59] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-9.69, 2.70, -33.38)" , ""
[00:00:59] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-0.95, 1.00, 41.09)" , ""
[00:00:59] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-3.50, 1.00, 35.58)" , ""
[00:00:59] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.50, 1.00, 41.49)" , ""
[00:00:59] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-2.25, 1.00, 39.65)" , ""
[00:00:59] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(1.85, 1.00, 39.77)" , ""
[00:00:59] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.89, 1.00, 40.59)" , ""
[00:00:59] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:00:59] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:00:59] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:00:59] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:00:59] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:01:01] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-3.78, 0.09, -25.28)" , ""
[00:01:01] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-4.09, 1.00, 32.24)" , ""
[00:01:01] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-7.19, 1.15, 26.14)" , ""
[00:01:01] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-3.37, 1.00, 33.67)" , ""
[00:01:01] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-5.12, 1.00, 30.08)" , ""
[00:01:01] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-3.13, 1.00, 32.17)" , ""
[00:01:01] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-3.06, 1.00, 33.11)" , ""
[00:01:01] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:01:01] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:01:01] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:01:01] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:01:01] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:01:01] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "1" , ""
[00:01:01] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "1" , ""
[00:01:02] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "1" , ""
[00:01:03] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(1.74, -0.16, -23.99)" , ""
[00:01:03] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-8.26, 1.15, 23.66)" , ""
[00:01:03] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-5.40, 0.07, 16.64)" , ""
[00:01:03] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-7.42, 1.15, 25.77)" , ""
[00:01:03] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-5.31, 1.15, 21.00)" , ""
[00:01:03] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-6.50, 1.15, 23.44)" , ""
[00:01:03] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-7.52, 1.15, 24.79)" , ""
[00:01:03] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:01:03] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:01:03] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:01:03] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:01:03] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:01:05] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(0.89, -0.08, -14.65)" , ""
[00:01:05] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-6.16, 0.07, 15.67)" , ""
[00:01:05] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-6.91, -0.12, 6.18)" , ""
[00:01:05] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-4.75, 0.15, 17.93)" , ""
[00:01:05] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-5.62, -0.08, 10.65)" , ""
[00:01:05] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-4.49, -0.12, 13.82)" , ""
[00:01:05] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-4.57, 0.07, 16.91)" , ""
[00:01:05] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-27.62, -0.11, -27.30)" , ""
[00:01:05] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.32, 0.07, -35.78)" , ""
[00:01:05] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-36.88, -0.14, -24.67)" , ""
[00:01:05] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.01, 0.65, -15.66)" , ""
[00:01:05] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-4.95, -0.14, -28.39)" , ""
[00:01:06] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "2" , ""
[00:01:06] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "2" , ""
